"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"CFAP20",2856.98127547573,0.154684642203216,0.120526283052675,1.28341004372973,0.199348456942097,0.484481700994365,0
"LOC124907728",32.5201778263883,-0.564132854686194,0.439720836702261,-1.28293409727175,0.199515165768615,0.484605622232108,0
"LOC124906712",54.9590408703769,0.454369343610925,0.354117986677097,1.2831015670075,0.199456494865135,0.484605622232108,0
"MTAP",1087.97320842983,-0.150995729556479,0.117698037838605,-1.28290778953795,0.199524383496101,0.484605622232108,0
"HEATR6-DT",25.1362815202465,0.642794055336719,0.501021083033177,1.28296807680278,0.199503260450316,0.484605622232108,0
"TMX4-AS1",25.6306889183901,-0.699249368648786,0.545020410039973,-1.28297831744962,0.199499672563779,0.484605622232108,0
"JRKL",715.792136194841,0.170932300035673,0.133271369123714,1.28258830954906,0.199636348013266,0.48469545986095,0
"CCND2-AS1",75.7194134540901,-0.421227701231439,0.328386505302553,-1.28271927874548,0.199590443179437,0.48469545986095,0
"UPRT",1057.89505576416,0.179495320565744,0.139947594426334,1.28258953861637,0.199635917188104,0.48469545986095,0
"MYD88",527.937017740264,-0.184336992296765,0.143762835041082,-1.28222980747485,0.199762042794859,0.484879231284542,0
"KCNJ2-AS1",55.5738048398695,-0.469791623759548,0.366366883866332,-1.28229827653023,0.199738032324319,0.484879231284542,0
"LOC151760",61.1220887068665,0.517388094148491,0.403587752462125,1.28197174218523,0.199852559105648,0.485004284427155,0
"SNHG10",232.108745275937,0.235934904218021,0.184045152840442,1.28194033136295,0.199863578485192,0.485004284427155,0
"PLS1-AS1",87.3045719849776,-0.370942398812447,0.289386741630225,-1.28182236934142,0.199904965263728,0.485037328860324,0
"SPRED1",1671.54260016062,0.157103995783232,0.122569063843074,1.28175895986587,0.199927214958721,0.485037328860324,0
"XPR1",38286.2673678149,0.108091300708061,0.0843493054338557,1.28147232691588,0.200027813906506,0.485069864197637,0
"SNX13",2700.73244929696,0.125747721092512,0.0981303400371027,1.28143570118037,0.200040671024683,0.485069864197637,0
"SLC7A7",26.102931014279,-0.696882582854738,0.543796886962644,-1.28151263746129,0.200013663968202,0.485069864197637,0
"TUBGCP6",4116.54696766264,-0.154447660591421,0.120524030519656,-1.28146776975097,0.200029413623291,0.485069864197637,0
"LOC105379052",64.1448957705749,0.401885719169112,0.313645281201641,1.2813383247132,0.200074857047821,0.48509210871177,0
"LOC112268458",94.48353086483,-0.363391828726799,0.283698263057606,-1.28090960025727,0.200225420373957,0.485396475341565,0
"OLFML2B",98.9408419996273,-0.358786927307723,0.280151606647198,-1.28068845151958,0.200303117717849,0.485463467260679,0
"UBLCP1",1815.53107108808,-0.142071764834754,0.110929541678317,-1.28073877062204,0.20028543691005,0.485463467260679,0
"MFNG",30.2109031583126,0.678861780056909,0.530191591868379,1.28040842304689,0.200401533166038,0.485641301289784,0
"ABHD11",394.220076146826,-0.199117621461085,0.155532713306978,-1.28022984507499,0.200464312467767,0.485732743128419,0
"WDR35",857.647285274348,-0.184100245223874,0.143832967819684,-1.27995860764461,0.200559693773191,0.485903148162056,0
"SLC22A5",754.897135154421,-0.173811636665921,0.135826069464093,-1.27966330286742,0.200663576078135,0.486033395086719,0
"LOC101929846",18.6271035425462,-0.75818172318431,0.592484471962329,-1.27966513733801,0.200662930626942,0.486033395086719,0
"DNAJB13",49.0146438450812,0.472642520845433,0.369476375434392,1.27922257624658,0.200818687903467,0.486348355794187,0
"GUSBP15",21.5013499542715,-0.748402858937827,0.585311114714168,-1.27864111943834,0.201023462944001,0.486358413215563,0
"FAM167A",162.105034502619,-0.280914975925938,0.219615420810975,-1.27912227150808,0.200854001940684,0.486358413215563,0
"FAM86C1P",30.2205335903084,-0.655359658028488,0.512518538144068,-1.27870429897361,0.201001205263537,0.486358413215563,0
"LOC124902854",19.9010844353863,-0.815124412876428,0.637413070273068,-1.27880090774924,0.200967174187119,0.486358413215563,0
"PCDH20",147.568538644541,0.314549990547443,0.245986537987762,1.27872847482041,0.200992688768147,0.486358413215563,0
"SLC25A21-AS1",256.067410587426,0.245605494493341,0.192055342566618,1.27882667157852,0.200958099418933,0.486358413215563,0
"NDC80",14.3011495121696,1.0180318315623,0.796160703317567,1.27867631160418,0.201011064783828,0.486358413215563,0
"USP25",2094.6763574152,0.138966126068723,0.1086628384286,1.27887443470413,0.200941276651222,0.486358413215563,0
"PAXIP1-DT",916.182518363454,-0.184962675352303,0.144681974930984,-1.27840856084895,0.201105407097147,0.486495979199459,0
"CERS6-AS1",9.57981414381965,1.1429407019278,0.894231820159691,1.27812573446972,0.201205096402952,0.486615742566262,0
"TOX-DT",70.795171929158,-0.38127631327141,0.298305689752941,-1.27813959427722,0.201200210323674,0.486615742566262,0
"LOC124900773",50.2318969256809,-0.522786360132343,0.409140420721049,-1.27776756745523,0.201331393144274,0.486860478633423,0
"LOC107984273",431.75868692282,-0.194503510931073,0.15223440027522,-1.27765807583197,0.201370013584148,0.48689316088405,0
"LOC124905146",24.9206950835068,-0.830374737957483,0.650016397019764,-1.27746737123038,0.20143729277805,0.48699512043599,0
"PRKD1",190.503709659027,0.259853778337983,0.203461267692114,1.27716582760707,0.201543708624166,0.487070241128606,0
"FBXO31",4228.31606369159,0.127274868269284,0.0996490938505109,1.27723056328255,0.201520859712648,0.487070241128606,0
"ZNF549",853.53123827907,-0.173444271576399,0.135795616610867,-1.27724499439049,0.20151576640921,0.487070241128606,0
"LOC105375278",7.9223808701114,-1.26012295015755,0.986834587210443,-1.27693431755329,0.201625437183667,0.487207043202097,0
"C2CD2L",3355.03869677062,0.118965214952195,0.0931852582305883,1.27665273682897,0.201724874450901,0.487386597122308,0
"LOC124903057",18.4583982739006,-0.933033514875843,0.730964270390161,-1.27644202688296,0.201799307835858,0.487505702063856,0
"RTF2",4456.44325530475,0.136609833004437,0.107040464039942,1.27624477555947,0.201869005100961,0.487613337268407,0
"PARP4",949.014680632912,-0.149424612817791,0.117091929465514,-1.27613075896747,0.20190930000542,0.487649933288308,0
"GLCE",1372.21987217654,0.142971886560184,0.11206349557879,1.27581141228691,0.202022192368983,0.487861835238957,0
"INTS5",1392.04751999795,0.144211204735745,0.113043724033081,1.27571172985723,0.202057440562637,0.487886205462124,0
"LOC124903726",8.93139494885979,-1.14382389650574,0.896674240160738,-1.27562925896109,0.202086606062505,0.4878958842246,0
"KLHL32",925.695912324208,0.163493602417938,0.12819032252819,1.27539738720905,0.202168623014373,0.488033143482791,0
"GJC2",127.140229952214,-0.353464035677866,0.277171785090688,-1.27525258590883,0.202219853982557,0.488096060751426,0
"RITA1",1212.69164513248,0.161647223642449,0.126764246020408,1.27517994006311,0.202245559781212,0.4880973601788,0
"UNC5CL",23.1816693542955,0.67489550839712,0.529342836461188,1.2749686250767,0.202320347320377,0.488217097913573,0
"ANKRD30B",28.4899299134613,0.622588123375217,0.488351844319585,1.27487615868977,0.202353078898011,0.488235333683507,0
"DQX1",36.8482103589208,-0.641485296740516,0.503209665479858,-1.27478731182319,0.202384532860186,0.488250482683225,0
"ZNF217",273.151870053092,0.23208789198392,0.182119302035533,1.27437283906698,0.202531313424686,0.488543817482384,0
"SMURF1",3904.14209205653,-0.120684370913143,0.0947130058939797,-1.27421117906695,0.202588584399657,0.488621192121247,0
"ZMYND15",8.37774966179864,1.31854900461522,1.03493818985845,1.274036476319,0.202650489268337,0.488709722565298,0
"RASAL1",58.2881342017635,0.469705511899273,0.368709908374747,1.27391616344055,0.202693129426366,0.488751778204021,0
"LMX1A",17.7406547451957,-0.865092116899272,0.679179568247607,-1.27373106810523,0.20275874193542,0.488849209484776,0
"LINC01569",56.2742512067829,-0.480446407335339,0.377223067336477,-1.27364005262909,0.202791010733309,0.488866235197239,0
"SHC4",290.577512389567,-0.280204536427693,0.220076738210771,-1.27321287431722,0.202942513318902,0.489170656637682,0
"MCC",1203.83167289007,0.139818742002262,0.109826860196135,1.27308330359773,0.20298848301726,0.489209589582075,0
"GAS2L1",400.755400739234,-0.227525806157977,0.178728444542651,-1.27302515690881,0.203009115033337,0.489209589582075,0
"IFT81",1549.50236814216,-0.135156248158856,0.106193564287222,-1.27273483158827,0.203112153151484,0.489397080161496,0
"LOC105377979",24.214945353033,-0.721683622576985,0.567279183023302,-1.27218421576972,0.203307674457846,0.489807333967139,0
"SPINT1",146.223449292826,0.315047407026667,0.247666148583047,1.2720648697011,0.203350071798249,0.489848626562569,0
"EML1",3936.88780679979,-0.149038950949243,0.117179959861503,-1.2718808841153,0.203415444748288,0.489891606416636,0
"MIR9-3HG",400.964202771081,-0.219263219669066,0.172394028803274,-1.2718724725627,0.203418433869917,0.489891606416636,0
"PDP1",3991.52047474109,-0.12278995975198,0.0965504594629791,-1.27176981274815,0.203454917544503,0.489918633083946,0
"RCSD1",16.2761662479431,-0.809355708365257,0.636617951196336,-1.27133661066941,0.203608923177669,0.490110298883142,0
"OTULIN",765.326115905305,-0.184846116552753,0.145411808811336,-1.27119054541561,0.203660869273963,0.490110298883142,0
"LOC124901867",5.72924783274124,1.38833197751584,1.09209448313917,1.27125628684172,0.203637488047281,0.490110298883142,0
"LOC124902671",17.1806872944242,0.909289634508518,0.715178454806811,1.27141642536497,0.203580542255508,0.490110298883142,0
"MAP1LC3A",5478.03243369207,0.136223463632232,0.10715795119445,1.27123990440093,0.203643314351444,0.490110298883142,0
"RPS15AP10",16.4889411292703,0.939501450813972,0.73917918055414,1.2710063750844,0.203726380665421,0.490207124891461,0
"LOC124902637",73.4410382284119,0.407675138804372,0.320819960819984,1.27072872199845,0.20382517388044,0.490323173187455,0
"PNMA6A",826.131579539119,0.158513929643823,0.124735838157152,1.27079700578205,0.203800874233315,0.490323173187455,0
"PECR",490.098175401982,0.18952274911361,0.149191411194634,1.2703328401818,0.203966094978065,0.490358057023007,0
"LOC107986524",72.5479054891803,-0.414035101781901,0.325921205454812,-1.27035337023907,0.203958785200346,0.490358057023007,0
"SAMD3",354.641184647526,-0.217271358435085,0.171029937207939,-1.27037033388444,0.203952745396253,0.490358057023007,0
"PLAAT3",1405.38164947934,0.13422997056364,0.105649302224317,1.2705239669131,0.203898051205878,0.490358057023007,0
"PRDM7",18.5909446995479,-0.877112463813336,0.690320490313629,-1.27058732301984,0.203875499197555,0.490358057023007,0
"ZIC4",11.631173438468,1.19021043378139,0.937088108633927,1.27011582242406,0.204043376347157,0.490483049191468,0
"ZNF396",140.16338433678,-0.371328439983784,0.292436567316574,-1.26977430829232,0.204165034790703,0.49071467154925,0
"FAM41C",36.6998671981454,-0.581066003613055,0.457704413920124,-1.2695223946747,0.204254808433512,0.490869610255208,0
"ZNF843",130.381483855107,-0.317068217444476,0.249793086462068,-1.26932343058512,0.204325732919747,0.490979217475601,0
"ATP6V1C2",136.106963768807,0.321708679358344,0.253497807453401,1.26907874505968,0.204412980232797,0.491006358513111,0
"MEF2A",3994.0432233203,0.125053743129724,0.098536044544192,1.26911673497954,0.204399432422016,0.491006358513111,0
"MPG",949.746276430121,0.158576809060225,0.124948171180239,1.2691406969973,0.204390887520583,0.491006358513111,0
"CFAP251",193.341387933839,0.256630290817135,0.202288253246921,1.26863664448119,0.204570688377094,0.491324325744318,0
"UBTF",6174.77823228268,-0.118689596817592,0.0935672908741705,-1.26849453167567,0.204621402299143,0.491385274416739,0
"ASCC2",1959.09797142965,-0.127734537036503,0.100711972735601,-1.26831531114821,0.204685371400173,0.491478035524942,0
"LOC105378890",11.7967717062993,0.976724542143795,0.770193601410546,1.26815457873839,0.204742753915257,0.491524942854522,0
"ANKRD53",20.394189909613,-0.75569467008394,0.595956664530177,-1.26803627689891,0.204784995914161,0.491524942854522,0
"LOC105376494",78.7512748217332,-0.418269650512918,0.329871725341449,-1.26797666602061,0.204806283551995,0.491524942854522,0
"ETV2",34.130221315111,0.608571020559533,0.479927045344291,1.26804902216535,0.204780444661481,0.491524942854522,0
"LOC124904956",25.4851047787527,-0.638366270216528,0.503500505114646,-1.26785626574729,0.204849284594879,0.491567313218644,0
"AGO3",2145.71300888008,-0.178634130517309,0.140915883250609,-1.26766498138198,0.204917615441123,0.491640554703843,0
"LOC105372485",49.980180426541,-0.465705093513111,0.36738283084521,-1.26762889937371,0.204930506560063,0.491640554703843,0
"LOC124906109",146.498480405983,0.308024143881166,0.243053090404352,1.26731218833188,0.205043684093514,0.49176612039475,0
"PRKCSH",6478.32770050552,0.11193881357391,0.0883229065628164,1.26738145210719,0.205018928617619,0.49176612039475,0
"ZNF90",10.3295905291768,1.0479160726896,0.826908571194631,1.26726957392119,0.205058915934431,0.49176612039475,0
"LINC01122",249.473266733733,0.362008485651282,0.285756423647603,1.2668428622893,0.205211482557306,0.492071153896686,0
"BBS9",990.90607460426,0.156699940607498,0.123743815610065,1.26632543076967,0.205396595870465,0.492454145173915,0
"CD2AP",524.13646929349,0.17939808742191,0.141689597095261,1.26613450175383,0.205464932176924,0.492496217357467,0
"TIMM50",2744.32211921185,-0.120298780799595,0.0950115419554991,-1.26614912592345,0.205459697387,0.492496217357467,0
"LONP2",6262.26547160956,-0.115262674248304,0.0910430010409538,-1.26602454807543,0.20550429371457,0.492529692572958,0
"PFDN2",3054.16871618516,0.150881344390582,0.119240470379234,1.26535348200755,0.205744642685118,0.492922989528744,0
"UBXN7-AS1",14.8163675360972,-0.902454342924031,0.713191247424963,-1.26537495543085,0.205736948603679,0.492922989528744,0
"GOLPH3",3981.90867366392,-0.118136044984389,0.0933548705136701,-1.26545132925968,0.205709585007592,0.492922989528744,0
"FAM111A",18.8180909197135,-0.726453663992672,0.57442331587326,-1.26466604665636,0.20599106618444,0.493452413238763,0
"LOC105371735",109.885192095858,-0.333783512010677,0.263950543878924,-1.26456838127898,0.20602609347255,0.493475368260669,0
"CEROX1",2721.60388263339,-0.127088082570525,0.100519422225242,-1.26431369935403,0.206117454454154,0.49357228197109,0
"RNASEH2A",266.169731682586,0.228946046330985,0.181079170692072,1.26434225127036,0.206107210680336,0.49357228197109,0
"LOC124902215",43.7525524779341,-0.549239786364302,0.434450514177115,-1.26421713967725,0.206152100595256,0.493594301104246,0
"SRGAP2D",136.955210619133,-0.283969914120884,0.224654918837136,-1.26402713811376,0.206220286547053,0.493635674807893,0
"GPR84",15.2028866028853,-0.855415754788781,0.676712783555832,-1.26407506341751,0.20620308602592,0.493635674807893,0
"ETV1",448.517391111272,-0.252807806250828,0.200035605384815,-1.26381403832829,0.206296781254459,0.493635999463169,0
"CREB3",2217.79716846934,-0.126949072122925,0.100443752489592,-1.26388221244601,0.206272307101175,0.493635999463169,0
"LOC124904054",27.5792536810778,-0.642794664482584,0.508591912862376,-1.26387118675346,0.206276265124447,0.493635999463169,0
"MFF",5746.35451348819,0.127685904517058,0.101040295892697,1.26371269392023,0.206333167266697,0.49366215716387,0
"TPBGL-AS1",238.409999892014,0.233970776548134,0.18516394026435,1.26358715532897,0.206378246257096,0.493687629461872,0
"ZNF324B",738.568317175961,-0.162374984132803,0.12851506869268,-1.26347039132891,0.206420180844917,0.493687629461872,0
"TSPEAR-AS2",43.5770529323178,-0.502830668952912,0.397958698346464,-1.26352476033869,0.206400654005421,0.493687629461872,0
"HNRNPDL",10837.3241869637,-0.119813252111742,0.0948610426878111,-1.26303958629306,0.20657495356261,0.493739797277153,0
"PRKAR2B",5060.98045858604,0.137852592938051,0.109136662728189,1.26311900595111,0.20654641460997,0.493739797277153,0
"LOC107987132",34.2614930886618,0.563671707206317,0.446275525751411,1.26305762848465,0.206568469963677,0.493739797277153,0
"DPAGT1",994.658830288807,-0.148697546799452,0.117730802115918,-1.263030100254,0.206578362502244,0.493739797277153,0
"RAB5B",11818.375632839,0.116243307680197,0.0920164709474597,1.26328804488243,0.206485681068332,0.493739797277153,0
"PDXDC2P-NPIPB14P",1005.19794786547,-0.17494673533657,0.138518511320311,-1.26298451859638,0.206594743472419,0.493739797277153,0
"NUDT4",1819.7886935032,-0.134393370319888,0.106431974814087,-1.26271612036367,0.206691218578305,0.493909498904344,0
"LINC02531",12.977090652609,-0.902554149161046,0.714825799977718,-1.26262111578678,0.206725375583539,0.493930261681305,0
"NIFK-AS1",370.031021256718,-0.203236888071806,0.16097353175577,-1.26254848144947,0.206751492578135,0.49393181166055,0
"STT3A",2843.76995934497,0.129992805203831,0.102978823718637,1.2623255977268,0.20683164941863,0.494062447201,0
"LOC105378586",175.386946131745,-0.268778892498087,0.21295227559379,-1.26215553108616,0.206892826546427,0.494147718970615,0
"LOC107985969",9.93375975511899,-1.02558865490877,0.812693329528624,-1.26196268339452,0.206962214464979,0.494216048796034,0
"SLC25A51",938.777322753003,-0.168925539372309,0.133862380341524,-1.26193437574715,0.206972401171568,0.494216048796034,0
"TASP1",349.92372231029,-0.209203708562787,0.165827874811226,-1.26157142640185,0.207103043299731,0.494467120738026,0
"HEPH",52.3086822680226,-0.46846054626408,0.371354416725044,-1.26149178565159,0.207131717665673,0.4944747085682,0
"JARID2",3077.61034339035,0.127800060265276,0.101329834072029,1.26122835821907,0.207226584291375,0.494518564752912,0
"ARMCX3",10950.2559021383,0.118354983389501,0.0938398970388302,1.26124374732132,0.207221041434385,0.494518564752912,0
"FDFT1_1",600.766188277523,-0.177690093234021,0.140876100291344,-1.26132177755164,0.207192938110307,0.494518564752912,0
"PRKX",1743.8793696946,0.130287635099154,0.103314034072935,1.26108361045293,0.207278724902183,0.494582134689091,0
"PIGQ",3030.4878256896,-0.132044953966487,0.104745979538532,-1.26062073740894,0.207445523546752,0.494838087818439,0
"SAFB2",2881.15327843378,-0.137337700550344,0.108949980329022,-1.26055736894668,0.207468366268967,0.494838087818439,0
"ELOF1",1576.43185962532,-0.140236985853821,0.111254803103164,-1.26050275531729,0.20748805456015,0.494838087818439,0
"MIR124-1HG_1",109.768010282528,0.30983010128248,0.245767296206663,1.26066448247837,0.207429755624172,0.494838087818439,0
"SNORD31",36.3255454630377,0.570472064942704,0.452737966918116,1.26004909379708,0.207651652579785,0.494998279432338,0
"M6PR",1818.08395899634,0.126283577652103,0.100221264836971,1.26004773395674,0.207652143101829,0.494998279432338,0
"GLI1",8.5969096369761,-1.1514156605276,0.913841904079006,-1.25997249128997,0.207679285970634,0.494998279432338,0
"LOC105370912",11.4811263629711,-0.956269515592597,0.758966564200776,-1.25996263959215,0.207682840040267,0.494998279432338,0
"FAM210B",418.133646208641,0.232517454312697,0.184520412706084,1.26011778806861,0.207626874253762,0.494998279432338,0
"PCDH12",48.0195555951654,-0.571616379260275,0.453741072374699,-1.25978540198855,0.207746787295054,0.49507319042393,0
"FBXO38",2592.86430878752,0.140867685260856,0.11182335450252,1.25973403219344,0.207765324165225,0.49507319042393,0
"LOC105374937",49.4555171762297,-0.536709968964067,0.426187999254587,-1.25932679921252,0.207912317269167,0.49533886358155,0
"TTC12",130.768348295463,-0.345448005032855,0.274321045475185,-1.25928364130598,0.207927899784335,0.49533886358155,0
"YAE1",673.95090988886,-0.171161831751122,0.135963986067284,-1.25887624143661,0.208075036572402,0.495579311744206,0
"RTBDN",323.3654285918,0.233440791702481,0.185437853590584,1.25886267114523,0.208079938926115,0.495579311744206,0
"ZNF248",3830.63686660087,0.124931770320721,0.0992532857832978,1.25871671990273,0.208132670031136,0.495644032733774,0
"ESR2",135.461705771688,0.295742504975157,0.235014995418047,1.25839844580593,0.208247693709536,0.495857062222558,0
"LOC124902229",155.54329806424,-0.284395954010073,0.226018275762824,-1.25828742410419,0.208287827589724,0.495891741747498,0
"LOC124905149",39.1403039065882,0.544663601391554,0.4329021246358,1.25816800240881,0.208331004291813,0.49593365622136,0
"TMEM35A",12468.2029868904,0.131062449361419,0.104178111500264,1.25806129016926,0.208369591401614,0.495964636185923,0
"TDRD1",29.055641813584,-0.674901244519958,0.536579655597199,-1.2577838862877,0.208469924790591,0.496142559993708,0
"FAM169A",6030.17085984644,-0.110777727803516,0.0881035072572368,-1.25735888674757,0.208623709532147,0.496386728335965,0
"LIME1",310.971269298077,-0.256265200148006,0.203811569280796,-1.25736336289597,0.208622089423695,0.496386728335965,0
"LOC124903827",49.1742256370541,-0.513603040428631,0.408516658292734,-1.25723891548284,0.208667135631931,0.496429149711195,0
"LOC124907779",26.808566088481,-0.602549281250495,0.479389685381399,-1.25690914849599,0.208786535416137,0.496469601258037,0
"RASL11B",197.341597907541,0.303484291050859,0.241418085004526,1.25709012663724,0.208721001955532,0.496469601258037,0
"LOC105379412",9.65676000386295,-1.04643994337363,0.832522082054824,-1.25695157633635,0.208771170658243,0.496469601258037,0
"CACUL1",2674.8120748348,-0.125016546803936,0.0994533565675894,-1.25703697812324,0.20874024586089,0.496469601258037,0
"SYNE1",19461.2922989097,-0.13360982845077,0.106321018882875,-1.25666429699998,0.208875221599019,0.496619596382417,0
"NPPA-AS1",17.8337095805999,-0.900077094226781,0.71629815647821,-1.25656765424631,0.208910233499603,0.496641954951129,0
"KLK14",13.2130925274978,-0.88467768617289,0.704409585876344,-1.25591375232675,0.209147241921392,0.497144455181209,0
"CBLN1",3549.63397429468,0.133002140711032,0.105913291656712,1.25576439586186,0.209201403869013,0.497181275262113,0
"LOC105372703",21.687100523174,-0.721306754378252,0.574412455457535,-1.25572965475429,0.209214003682278,0.497181275262113,0
"KIFAP3",16362.5747001303,0.114943805199163,0.0915629216640236,1.25535318347455,0.209350576547765,0.497195707601038,0
"AOX1",58.1789459631258,0.429736571099416,0.342278887339722,1.25551585854283,0.209291554828764,0.497195707601038,0
"HDAC4",2150.22881808117,-0.147374893941928,0.117390149689416,-1.25542811157362,0.209323389660176,0.497195707601038,0
"LOC107986467",198.170399672025,-0.249487699735587,0.19871401229222,-1.25551135955476,0.209293186988181,0.497195707601038,0
"DPY19L3",1613.45165011642,-0.146441760348752,0.116642889261475,-1.25547096163297,0.209307843107704,0.497195707601038,0
"PNMA8C",2600.43919857923,-0.127553238480916,0.101612653901075,-1.25528891908576,0.209373896255423,0.497195707601038,0
"ZNF687",1939.50976495486,0.132644176789055,0.105695236611537,1.25496835090652,0.209490249373221,0.497393440022018,0
"LOC101927604",11.6788830470502,-1.03730478084095,0.82661081513519,-1.25488895360182,0.209519074576209,0.497393440022018,0
"LOC124904678",24.5405051088084,-0.767563120729026,0.611678378362654,-1.25484756022217,0.209534103587702,0.497393440022018,0
"LOC100132356",34.0675482213227,0.593616484673646,0.473126595497395,1.25466733496472,0.209599548451937,0.4974879014413,0
"LOC107984243",90.9792240918772,-0.349376697089988,0.278504189689648,-1.25447555198117,0.209669206506268,0.497531456133923,0
"KHNYN",302.049929582402,0.23469881840803,0.187080345828631,1.25453487574274,0.209647657560211,0.497531456133923,0
"RABGAP1L",7945.12425000917,0.134757503251017,0.107465910585901,1.253955812744,0.209858066767621,0.497918686920875,0
"LOC105369725",39.3379325117062,-0.5146047495077,0.410459662759057,-1.25372794502776,0.209940907028739,0.498054305922369,0
"HSD17B7",469.504581895455,0.186873010764614,0.149091330478469,1.25341299299493,0.210055445360232,0.498237719687001,0
"DNAJB14",2189.1840269994,-0.15632807299001,0.12473761703596,-1.25325524653035,0.210112829877314,0.498237719687001,0
"CLTA",7006.36847972534,0.134788012280226,0.107558310304717,1.25316223263796,0.210146671498385,0.498237719687001,0
"RABEP2",750.283283420993,0.206016113887155,0.164383297468244,1.25326670689858,0.210108660478101,0.498237719687001,0
"FBXO46",399.553309647834,0.225764195657143,0.180154044709155,1.25317306098579,0.210142731573863,0.498237719687001,0
"FKBP5",326.236038269873,-0.239979818365139,0.19152702218965,-1.25298151467896,0.210212434123279,0.498271809751512,0
"SHANK3_1",9.91464846194311,1.41923496263153,1.13263753288773,1.25303543403961,0.210192811500224,0.498271809751512,0
"ADCY10",27.3590231885607,-0.611071604979185,0.488172168220382,-1.25175428826029,0.210659411490491,0.498767998308906,0
"MAT2A",10227.2739184321,-0.1255631364718,0.100315293812268,-1.25168487974308,0.210684711816346,0.498767998308906,0
"CNNM3",1921.16598189321,0.146788883474574,0.117255515333319,1.25187188898792,0.210616549481338,0.498767998308906,0
"SMARCA5-AS1",15.5594046394645,-0.962737526972977,0.769256145961358,-1.25151749781579,0.210745733792929,0.498767998308906,0
"LOC101927691",15.7920893394864,-0.809288158402016,0.646696631997427,-1.25141854520318,0.210781814692162,0.498767998308906,0
"PHYHIP",2669.64622233464,0.135273586275218,0.108023182043442,1.25226440951181,0.210473532960797,0.498767998308906,0
"PURG",1078.94897994107,-0.157890954339024,0.126151033837444,-1.25160253971822,0.210714728698975,0.498767998308906,0
"PDE2A",4054.83598591639,-0.11762104436638,0.0939432557877595,-1.25204351690891,0.210554007471609,0.498767998308906,0
"NECAP1",11612.4618818598,0.124891374925065,0.0997957220457079,1.251470227029,0.210762969490837,0.498767998308906,0
"DDX11-AS1",76.4425203594689,-0.382400945512537,0.305516508020894,-1.25165395477217,0.210695985086606,0.498767998308906,0
"ATXN1L",1843.43931802111,0.143483445390634,0.114649253571469,1.25149916742538,0.210752417230452,0.498767998308906,0
"ETV4",101.848012884521,0.371847729568036,0.297123203406889,1.25149340510716,0.210754518259048,0.498767998308906,0
"DDX5",21605.2688883896,-0.115634607916536,0.092390438773421,-1.25158630537646,0.210720647259168,0.498767998308906,0
"LOC107985118",10.9182080864166,-1.01946391873887,0.81419874412292,-1.25210696540323,0.210530889948493,0.498767998308906,0
"UBR1",4777.77069692805,-0.115901446190778,0.0926326309917145,-1.2511945839166,0.210863493763023,0.498900402347207,0
"LRP8-DT",79.8360689250465,-0.380274512019071,0.304094960510923,-1.25051237738421,0.211112436746617,0.499124556657631,0
"FBXO36",253.343817096907,-0.240190097736929,0.192096551792073,-1.25036131828599,0.211167588229409,0.499124556657631,0
"NCL",17405.7596352578,0.123542939283622,0.0987846179472029,1.25062931710331,0.211069749358925,0.499124556657631,0
"FBXO25",4201.87967489609,0.127999768295989,0.102340339553098,1.25072643744335,0.21103430153383,0.499124556657631,0
"LOC105375740",16.5404957391502,0.867050093787749,0.693353523021833,1.25051660516398,0.21111089333951,0.499124556657631,0
"LOC124902780",7.80878691255218,-1.16212847854478,0.92937815506098,-1.25043661960026,0.211140094514077,0.499124556657631,0
"USP44",201.116538577406,0.241864856207069,0.19343522545741,1.2503661400613,0.211165827644477,0.499124556657631,0
"MRPS31",923.650425493866,0.154938377878708,0.123873128240927,1.25078279751974,0.211013732718018,0.499124556657631,0
"LOC124903515",33.8473413627407,-0.652241578865509,0.5216679255006,-1.25030032896811,0.211189858303213,0.499124556657631,0
"LOC105370826",21.4581290467207,-0.717431831124575,0.573936925792878,-1.25001859765942,0.211292753721708,0.49926557517423,0
"ZNF468",659.492986456169,-0.162721247399597,0.130177415686879,-1.24999598848234,0.211301012737449,0.49926557517423,0
"CRAT",4805.22793394025,-0.117671125610518,0.0941442347454406,-1.24990261940832,0.211335122450824,0.49928534106606,0
"CFAP107",9.27438913177526,-1.12959668525807,0.903820383181768,-1.24980218003216,0.211371819540821,0.499311214150387,0
"SLC6A7",525.399295219597,0.194737095175904,0.155824441429913,1.24972111813083,0.211401440128061,0.499320366562368,0
"RPL27",8031.90274612771,0.161585298678469,0.129311211754338,1.24958459893984,0.21145133198054,0.499377390700268,0
"C1orf216",8555.70543138301,0.117554272031514,0.0941012125381679,1.24923227725502,0.211580129629909,0.499541023657371,0
"AGAP4",36.4800142027944,-0.531740763123388,0.425681337714315,-1.24915216151724,0.211609425318508,0.499541023657371,0
"FADS6",1071.09945176626,0.162589419368225,0.130144108401988,1.24930295627383,0.211554287073054,0.499541023657371,0
"PTEN_1",22.4326089315614,0.70159561962615,0.561674940590766,1.249113266275,0.211623649085746,0.499541023657371,0
"CLCN3",14671.1283735249,-0.112029972921131,0.0896955769783969,-1.24900219938508,0.21166426941531,0.499576103327311,0
"DTWD2",308.896534834639,0.248341726165665,0.198873454445155,1.24874245714957,0.211759286559468,0.499739547765188,0
