"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"SDF4",243.341853501653,-0.095713063743793,0.156768391498381,-0.610538022550173,0.541505464127466,0.999878154981222,0
"B3GALT6",164.263871180357,0.261215239114704,0.273438313692421,0.955298603137722,0.33942671370421,0.999878154981222,0
"UBE2J2",150.316865766114,-0.161020292096897,0.198637869601379,-0.810622327051877,0.417582591023456,0.999878154981222,0
"LINC01786",15.2139307600914,-0.506615209897141,0.435716986382132,-1.16271622574023,0.244944656175104,0.999878154981222,0
"SCNN1D",47.7720137554634,-0.100132934068752,0.283390396918722,-0.353339192709028,0.723834166473067,0.999878154981222,0
"ACAP3",499.145135053042,-0.307220293249178,0.230521145679395,-1.33272065928587,0.182623490979901,0.999878154981222,0
"PUSL1",42.9009394625259,-0.0652244919277996,0.333589535141551,-0.195523195594619,0.844983380635005,0.999878154981222,0
"INTS11",153.881666354668,-0.289328850049504,0.226592424734377,-1.27686903208997,0.201648488874033,0.999878154981222,0
"CPTP",98.6189655340421,-0.299524465079797,0.251859225767026,-1.1892534973361,0.234339928531314,0.999878154981222,0
"TAS1R3",7.18245731366148,-0.429536335424381,0.544464108916236,-0.788915795164864,0.430161223267746,0.999878154981222,0
"DVL1",262.146525078797,0.0170902603137039,0.195433229410772,0.0874480781248443,0.930315354901746,0.999878154981222,0
"MXRA8",4.63042132700837,-0.623875292499221,0.703644893493674,-0.886633724294668,0.375276130947747,0.999878154981222,0
"AURKAIP1",160.7873380213,0.0356826727013629,0.291582908449322,0.122375734884902,0.902601454813273,0.999878154981222,0
"CCNL2",510.466305807425,-0.180526983012248,0.153870409883432,-1.17324041151908,0.240699410604478,0.999878154981222,0
"MRPL20-AS1",133.821067468865,0.317488042039079,0.251001335954317,1.26488586537588,0.205912244925529,0.999878154981222,0
"MRPL20",172.70073984649,0.31797013363758,0.280444343456414,1.13380833329947,0.256874954686795,0.999878154981222,0
"MRPL20-DT",18.3325029728673,-0.263310424036307,0.365953150933631,-0.719519488668266,0.471820898768998,0.999878154981222,0
"ANKRD65",25.3203582203245,0.112751428338579,0.478778182555098,0.235498258790445,0.813822030141002,0.999878154981222,0
"VWA1",189.636577812121,-0.200948979208567,0.307675518989923,-0.653119818789186,0.513679036348234,0.999878154981222,0
"ATAD3C",18.7781777325929,0.0740481648117081,0.521559158116162,0.141974622934751,0.887100050576703,0.999878154981222,0
"ATAD3B",82.9018066330038,-0.267163786878264,0.294511410232865,-0.907142397868463,0.364331499905787,0.999878154981222,0
"ATAD3A",49.1141190744381,-0.100246671455962,0.267487853711066,-0.374770929091405,0.707830836338908,0.999878154981222,0
"TMEM240",24.8273429300232,-0.441081847845052,0.431003507522094,-1.02338342994214,0.306126590806338,0.999878154981222,0
"SSU72",280.831560678889,-0.105701480959932,0.178889913156594,-0.590874460693628,0.554604539257226,0.999878154981222,0
"FNDC10",141.393179107019,-0.102667276280104,0.189929733452657,-0.540553995489577,0.588815034357548,0.999878154981222,0
"LOC105378586",5.87342811405517,-0.188506628114399,0.613122170309931,-0.307453615678438,0.758498123598801,0.999878154981222,0
"MIB2",186.313962200203,-0.533826911557739,0.354591456502048,-1.50547031455242,0.132203203309336,0.999878154981222,0
"LOC124903821",3.64577399262346,0.606645332949432,0.860106839056577,0.705313927761394,0.480614894845829,0.999878154981222,0
"CDK11B",113.299168480134,0.0536616373585671,0.336655956001069,0.159396073059217,0.873356832603055,0.999878154981222,0
"SLC35E2B",489.314879490164,-0.119853813271332,0.153975256656404,-0.778396580554411,0.436335254011035,0.999878154981222,0
"CDK11A",34.726409492079,-0.468433359381882,0.289226040279679,-1.61960990417361,0.105316100713297,0.999878154981222,0
"SLC35E2A",227.174826820723,-0.397448986312503,0.317204236992443,-1.25297502353971,0.210214796502913,0.999878154981222,0
"NADK",137.876861821174,0.0258911616671022,0.192419960610479,0.134555487824438,0.89296333702292,0.999878154981222,0
"GNB1",3783.22524665305,-0.105112905205549,0.218155773918799,-0.481824997419841,0.629930270080251,0.999878154981222,0
"GNB1-DT",4.93649310046062,0.00036160317395927,0.799288754631149,0.0004524061822015,0.999639032104323,0.999878154981222,0
